name,id,brewer,alcohol_by_volume,style,category,country
Porteris,3573,Aldaris,7.0,Traditional German-Style Bock,German Lager,Latvia
Luksusa,3574,Aldaris,5.1999998093,NA,NA,Latvia
Zelta,3575,Aldaris,5.0,NA,NA,Latvia
