name,id,brewer,alcohol_by_volume,style,category,country
Imperial Premium Malt Pilsner,5644,Lion Brewery Ceylon Ltd.,8.8000001907,NA,NA,Sri Lanka
Lion Stout,2001,Lion Brewery Ceylon Ltd.,8.0,American-Style Stout,North American Ale,Sri Lanka
