name,id,brewer,alcohol_by_volume,style,category,country
Porter IV,1350,Oy Sinebrychoff AB,7.1999998093,American-Style Stout,North American Ale,Finland
Kataja Olut IVB,796,Lammin Sahti Oy,7.0,NA,NA,Finland
Koff Special III,3114,Oy Sinebrychoff AB,0.0,NA,NA,Finland
